Model,Threshold,TP,TN,FP,FN,Accuracy,PrecisionPositive,RecallPositive,F1Positive,MacroF1,Selected
VISUAL,0.484000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.485000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.486000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.487000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.488000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.489000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.490000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.491000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.492000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.493000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.494000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.495000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.496000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.497000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.498000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.499000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.500000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.501000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.502000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.503000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.504000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.505000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.506000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.507000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.508000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.509000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.510000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.511000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.512000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.513000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.514000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.515000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.516000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.517000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.518000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.519000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.520000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.521000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.522000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.523000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.524000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.525000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.526000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.527000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.528000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.529000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.530000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.531000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.532000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.533000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.534000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.535000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.536000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.537000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.538000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.539000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.540000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.541000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.542000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.543000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.544000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.545000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.546000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.547000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.548000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.549000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.550000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.551000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.552000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.553000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.554000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.555000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.556000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.557000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.558000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.559000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.560000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.561000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.562000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.563000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.564000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.565000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.566000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.567000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.568000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.569000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.570000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.571000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.572000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.573000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.574000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.575000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.576000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.577000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.578000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.579000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.580000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.581000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.582000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.583000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.584000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.585000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.586000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.587000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.588000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.589000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.590000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.591000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.592000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.593000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.594000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.595000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.596000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.597000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.598000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.599000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.600000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.601000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.602000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.603000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.604000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.605000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.606000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.607000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.608000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.609000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.610000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.611000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.612000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.613000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.614000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.615000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.616000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.617000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.618000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.619000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.620000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.621000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.622000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.623000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.624000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.625000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.626000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.627000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.628000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.629000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.630000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.631000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.632000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.633000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.634000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.635000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.636000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.637000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.638000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.639000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.640000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.641000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.642000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.643000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.644000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.645000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.646000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.647000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.648000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.649000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.650000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.651000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.652000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.653000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.654000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.655000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.656000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.657000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.658000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.659000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.660000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.661000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.662000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.663000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.664000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.665000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.666000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.667000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.668000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.669000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.670000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.671000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.672000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.673000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.674000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.675000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.676000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.677000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.678000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.679000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.680000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.681000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.682000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.683000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.684000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.685000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.686000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.687000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.688000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.689000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.690000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.691000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.692000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.693000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.694000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.695000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.696000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.697000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.698000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.699000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.700000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.701000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.702000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.703000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.704000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.705000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.706000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.707000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.708000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.709000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.710000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.711000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.712000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.713000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.714000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.715000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.716000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.717000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.718000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.719000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.720000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.721000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.722000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.723000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.724000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.725000,5,1,2,0,0.750000,0.714286,1.000000,0.833333,0.666667,false
VISUAL,0.726000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,true
VISUAL,0.727000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.728000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.729000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.730000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.731000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.732000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.733000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.734000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.735000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.736000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.737000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.738000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.739000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.740000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.741000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.742000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.743000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.744000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.745000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.746000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.747000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.748000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.749000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.750000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.751000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.752000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.753000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.754000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.755000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.756000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.757000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.758000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.759000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.760000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.761000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.762000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.763000,5,2,1,0,0.875000,0.833333,1.000000,0.909091,0.854545,false
VISUAL,0.764000,4,2,1,1,0.750000,0.800000,0.800000,0.800000,0.733333,false
VISUAL,0.765000,4,2,1,1,0.750000,0.800000,0.800000,0.800000,0.733333,false
VISUAL,0.766000,4,2,1,1,0.750000,0.800000,0.800000,0.800000,0.733333,false
VISUAL,0.767000,4,2,1,1,0.750000,0.800000,0.800000,0.800000,0.733333,false
VISUAL,0.768000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.769000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.770000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.771000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.772000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.773000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.774000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.775000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.776000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.777000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.778000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.779000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.780000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.781000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.782000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.783000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.784000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.785000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.786000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
