Sha256,FileName,Expected,LabelSource,TitleTypes,QrLabels,PreviousDecision,PreviousResolutionReason,ResolvedDecision,ResolutionReason,CorrectWhenDecided,D1cGateApplied,StrongFacturaTitle,StrongEvidenceLine,GateReason
3B65E6820366B3DBEB321D2413EE1065ED029B71CE30AB20093BAA8A2659EF02,Z001023386125.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3B82523C9A34012625F167EC918A7783E68F2BB4FA49BBDEED22E45066038496,Z001023351277.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3B860B6593D1AEBC8F03506526A6AE696D13B315A1D192D7A0F847BFA42B4968,Z001023422394.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3BA58BA10753F4E30A6CAF83DFE35249D2FBB5E80A9693D275BD1432780CE2C6,Z001023306136.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA|FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3BDB07DE2B4E3291CF884D0419933E905F79C6308B832D1062A765F933BE2EA4,Z001023243748.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3C07D634D9BF89F4C150A24582F2B4DCD64DD5167C90EEC00F74F9C1FEB0C46E,Z001023266256.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3C08823B6BEB2AC058AE85C93E20880C1789256E78F5819F739BEFBEF32C12B1,Z001023242611.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3C35B4CCA59C5BC90D41F89C5C8464342B8B3192AD97B1FC02C931F095D37EFD,Z001023336348.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA|FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3CB56665C03B7DBEE10612C491C06940310FA1CAA12F5E60EB11EC8FDBFB658C,Z001023306242.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3D2DBD1657682F7701E357F8C218517A65EE1FED40AAE6FE5EC49B2E9E354580,Z001023338053.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3DA116906DC6BF9DEEA58E0EF033210A4FB68DE535200F99EADFA702389249A7,Z001023306106.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3DF571E507FAC34246B4923D4E478BE27704DB6E0C6AB2398DB4715F69FC104F,Z001023305842.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_CREDITO|FACTURA,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
3E45522CFD9F62F767CE2150A4069F6390FBC22546B2B001FED1E107889FA8CB,Z001023305798.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3EA186C4B49837C7FB05EAE4437DC86DC30D1BE2F504C0427A8587CEB8991904,Z001023384939.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3EDF480C2549EFD6E0CBDB20BB4FC494A704DF9543460AAB84AB099C33CA0448,Z001023268044.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
3F9FB559E8BC9E77AAB8CF090FBF8AC35299259BD3975DA5622A81A7D7363730,Z001023306132.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
406AE65863FEC4A143382804B7C8C481DE608DB940FC7E9F7AB2621871E20521,Z001023337181.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA|FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
40782E90EF062F83204C5F8DCD8019913D1EC2F33C93E0ADD4045BF47433CA0B,Z001023266242.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4114622761D0BA0DED1DB98E3DA95F415FE0A9C428C97655033FA79F7972DDCB,Z001023423309.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4163E743E2FA7C2CD9859CCDD46B04043AFBB1E94B572FD1C70445335FD25920,Z001023398661.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
41E235FFF0768A0E226B7442B231B9E3EDF721785B5DCBD3E02D90CE677EE006,Z001023242821.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
41FA873A1F07397324194D528955075ABA1D624A6B9FC0141D8DF96C9FDC382B,Z001023410769.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_CREDITO|FACTURA,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
422D3FAB3F85F96C2E7A80FE31CFC85F8877D9E4AE6EACF7CF0AB95390D04131,Z001023267264.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
426CABFB27B1E9DC7B0AAF9A744E25706C9B8777EBED5BD036FD1595F45510A4,Z001023397759.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
431F56F328D7ACC22FCD92975A61219F35A2F545F85FC5B895F1039D6429E614,Z001023242400.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
43793A2A180FDCA5D268FAC15C65C7B3B8E880217A1116A449C2CD24AFBAC2A6,Z001023242378.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_CREDITO|FACTURA,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
439833AEF8D7B0259CAF9B303A64725314A132FE233FCA975B85432811D08B16,Z001023242294.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
439A22F01718067EC1EB41D23A7F8DE0A5E4BC6EA6046C74A2E669B49046FFB8,Z001023267809.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
43D5262E76B0F6F8E069233F95062256C5EA6BAF3EF70575CCC77136CB1AFC7E,Z001023243425.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4424511569822AF5CA87C141E0D96E7F6D9B120538996A44895E5460458AA89F,Z001023243398.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
445F236D5DF1DB523BE024A9361FA86082D6C7786733EF929A486998AF69D014,Z001023465959.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
446E0501DAAA8C0D2C03D8A2264B06451F4B3EFA0B5D3E22D20EB5C0FA84A76F,Z001023466678.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_CREDITO|FACTURA,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
4495EDC17CFD460834C0F842FC7760393B774EEC257B27E818B723920946EEEC,Z001023243735.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
44D17B670732D2F7908D719E8A43E71C8BC82036A0AD5F5FD8D8E31BF74A3FC7,Z001023454351.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
44E978F3140D99BF9D6186C62C891C79B97EED06DBC095CFB155D1D22F8457F6,Z001023435321.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
45423B64B6534B7466BB3D12871E57950B3423157843BC88BACA040D2E333D3B,Z001023268125.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_CREDITO|FACTURA,OTRO_DOCUMENTO|OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
45E4B1C971479A31B8A3E5151E675BCD49996D24091AFA0D6D903D28AE654029,Z001023454912.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
46CE690F15C5A52306BE1F63A48314E43D723A15C7BB79E6878B021D377AACB7,Z001023351256.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_DEBITO,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
47202F7EA9AE6CCBE1449B55CA382D690A7F3BF48D0AF7E829BCD0D8522F4004,Z001023423280.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_DEBITO|FACTURA,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
4748FFCF51EE67AB048FD8858D1D91BD50E1047375DD4FA884E05A31A825D374,Z001023397915.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
47F56B680B5D8A38CEB3CDFA360FE52E05E0A1F3F6510B207D4043F3E0C0EB37,Z001023267250.pdf,FACTURA,QR_ARCA_STRONG,,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
487BE95CE2B74C076DB9B750906366F1BA20735F5EBD37547F018951FD75A2F6,Z001023384943.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
48A15CDA72B11D1EEFEA64DC1FD8E662BE4B281ED8292B1DD2AC9FE31A601F59,Z001023242293.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
48CAE4F75B61624432A182135E7A304CE3D8308B2CA21033E0327368290C07D6,Z001023243459.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4930E9734A794BC4F0752CC3CEAEF60D72C0E1DDEDB23DFDC766CC02FE89712D,Z001023306240.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4948D0FA0F95989E86BF9A7946E176DB7A1C64E48302AE1125CAAF7C09B9BC44,Z001023267211.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA|FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
49AAE2D8D5826364B7C42B76AC987D080A47C6BDA17C7F7B32E6233FF452180F,Z001023267367.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,RECIBO|FACTURA,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
49ECAF7C70EC6A54728D8C4A2DC9FFD424F1690EC375E1F99838F91077835313,Z001023338072.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
49FDA5198B54793806B0C74BE9E1E67D17DBE8E5D8627FC67439E4122958A15C,Z001023398764.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4A0FDE3116124B33DEE99C856BDE9A889F4BE8AB9833A0DE27F16AD629C34A57,Z001023306236.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4A5384DEF4B19CB130CAE73EA2EEAB8F4AC68E5D1E82DA366E613C6883BD6012,Z001023454549.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4A5BD76C0378CC13621238F7F2581406BF864B1E74D7AC0119456CCBE7CE5DE1,Z001023398891.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4AD486E9FF3BB40BAD661248D2947CBC41D0BF02681C772BB88045B83C2DFA65,Z001023385569.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4AF19DD5F7D4C2E6FC2F1935C54AEE6B5C6F4606CB7FE0F736D1EABF6B7D19A2,Z001023384944.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4B94E6B110CAB58547EB45BF9744C8773EBD6AEFEE79352BA74C4625125534EC,Z001023386124.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_CREDITO|FACTURA,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
4C21DCF733727C85149602A9BB3704223F69CA44B676EB651113B65E0841FA02,Z001023305672.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4C22FB92DF5A4A145CDC9D5019E57BA5ED4E4827FF694366D6B0944C4318F5AF,Z001023305695.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4C6685A365CC99C51CBC8FE312A2F0063C627408D4702A1EAC4CEED67A7C4013,Z001023266248.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4C6BB600F039C52142DBE8128A7FD69A7D65E92612AE30CA9125B97C47207C0E,Z001023306862.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4CBD8565AB9DE2F036EA68E8FF90D5CB3E21EBCEAC9D7267A7F5B8AC9765BE88,Z001023349852.pdf,FACTURA,QR_ARCA_STRONG,,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4CDDDFC9A384C484949A48EFFD1B4BA7D55D2CCE62D6324373F64F972C6E007B,Z001023385498.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4CF4FCAB242089EAB32F977B4F3B3B28227D177A6D52A8BD5830CF1372B00F7D,Z001023267812.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4D1F0EACC2E4513F3BE62918FE60325D100DBE5E2351203A9AF9412468D922EF,Z001023284321.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4E00CF86272C09321C1BB8FE8A44928B3A1ABA1969419EA778A8DBBABD64496B,Z001023366206.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4E33D7813CA0F52F9DAE7B205F156726A26623776BB62C8AB3469BD927E0CA7A,Z001023266856.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
4E8F4CA3EA141FAB06A975375BF62091FFD9A0454831F126789FA50E5E950074,Z001023284297.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
509D871731148417556D32403084C3A1F025B39F25D1E3576596145B118275F3,Z001023268045.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
50FF892A28001920806C422056CC39971F50196EE55B1B9143DEBB18CEDE61C2,Z001023283865.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
511FE4E1C704287DB9F2E30D584E076198E4B9C85ED275F7724E0FCED6E83331,Z001023367186.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
513C115499B51E28C587938A3051BD1EB0700DDD11B3418FAEB514A153BD217E,Z001023243386.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
51D9CA9CA591270CF71094784E8FB45FB6BB2B3ACC2C64EACDE6BB39C246D4C2,Z001023266249.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
522D785B8861AC8B6E0B665918509ABFC61F4A5A7AD344D29581F3820D969F29,Z001023336321.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_DEBITO,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
5243027656B07B38EBE681545510F2C1F2554AC2E01FE4CE22A9CB9602D8657F,Z001023267829.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
527504906574AF26885EE635E0F36AA979D7FF61B1D8507694DE2CE5B73225F4,Z001023385025.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
52872BDC59D9284A7ACD25662EAC1A3A099D7A1403FF43AF4576EEE6443F77F6,Z001023410766.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
52A88A4DC787DDDBB8F9B392369383B8754539E3CC700CA09CAB17DC9897D3D7,Z001023306559.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
52B6FD2C8B46284ADBC2445204780085D2F07A264912814E6F22687C3A3E9970,Z001023306848.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
52E922C058F9D3030136B8C7C0BB684472A3233AB328DB8701C8122B129FE307,Z001023466257.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
53531D26119A3A91D8160D16D8081238C94A83B00EADEEECB6BED96F35C0D21F,Z001023242890.pdf,FACTURA,EXISTING_GROUND_TRUTH,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
53CF129FB285C10306585C4D401463DB0CD045CD0DC8A0FF1B487FBBC4A1AFC5,Z001023467670.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_CREDITO|FACTURA,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
53DDEB792AFACFDD0BE1A1741A028A22298BDA5360530D373B25E5FDE3C89917,Z001023454403.pdf,OTRO_DOCUMENTO,QR_ARCA_STRONG,NOTA_DEBITO,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,OTRO_DOCUMENTO,QR_ARCA_VALID_OTHER,True,False,,,NOT_APPLICABLE
541A58F4E8042C3C1CCB76B0F0B14A9F44981E4F37DFBD98972B297BEDA30B66,Z001023242798.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
54335DE1C0415D17F21265B12222E081CEFA539B242465CBBCFC590F12C0C334,Z001023467492.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
5433BB3791112F1C6C698255943D3E43FBC529FEC610FE1D25FD1D83CD921FC6,Z001023285091.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
54E3FFE9C69EE3CFF94294F12A02B44CAB3EFD54DBDC8CB473F28E912E985C7D,Z001023243733.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
550AC8115D0599DF1B246688659A43EBB82DB908A4C451864D3A422AE1B94790,Z001023242374.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
55169D35B57E1980443FA22E94E71390FAF7180DF7A84AC7CDFE4E5EC917C2D2,Z001023385101.pdf,FACTURA,QR_ARCA_STRONG,FACTURA,FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,FACTURA,QR_ARCA_VALID_FACTURA,True,False,,,NOT_APPLICABLE
